"RegionName","City","HousingType","Time","Value","lon","lat"
10001,"New York","All Homes",2016-04-01,3487.5,-73.9991637,40.7536854
10001,"New York","Condominium",2016-04-01,3480,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2016-04-01,3600,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-05-01,3860,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-05-01,5000,-73.9991637,40.7536854
10001,"New York","All Homes",2016-05-01,3427.5,-73.9991637,40.7536854
10001,"New York","Condominium",2016-05-01,3387.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2016-05-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2016-06-01,3895,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2016-06-01,5500,-73.9991637,40.7536854
10001,"New York","All Homes",2016-06-01,3495,-73.9991637,40.7536854
